longitude,latitude,crop
-121.64117647058823,39.414414414414416,SAFFLOWER
-121.62941176470588,39.414414414414416,SAFFLOWER
-121.61764705882354,39.414414414414416,SAFFLOWER
-121.60588235294118,39.414414414414416,SAFFLOWER
-121.59411764705882,39.414414414414416,SAFFLOWER
-121.58235294117647,39.414414414414416,SAFFLOWER
-121.57058823529412,39.414414414414416,SAFFLOWER
-121.55882352941177,39.414414414414416,SAFFLOWER
-121.54705882352941,39.414414414414416,SAFFLOWER
-121.53529411764706,39.414414414414416,SAFFLOWER
-121.52352941176471,39.414414414414416,SAFFLOWER
-121.51176470588236,39.414414414414416,SAFFLOWER
-122.5,39.4054054054054,SAFFLOWER
-122.48823529411764,39.4054054054054,SAFFLOWER
-122.47647058823529,39.4054054054054,SAFFLOWER
-122.46470588235294,39.4054054054054,SAFFLOWER
-122.45294117647059,39.4054054054054,SAFFLOWER
-122.44117647058823,39.4054054054054,SAFFLOWER
-122.42941176470588,39.4054054054054,SAFFLOWER
-122.41764705882353,39.4054054054054,SAFFLOWER
-122.40588235294118,39.4054054054054,SAFFLOWER
-122.39411764705882,39.4054054054054,SAFFLOWER
-122.38235294117646,39.4054054054054,SAFFLOWER
-122.37058823529412,39.4054054054054,SAFFLOWER
-122.35882352941177,39.4054054054054,SAFFLOWER
-122.34705882352941,39.4054054054054,SAFFLOWER
-122.33529411764705,39.4054054054054,SAFFLOWER
-122.32352941176471,39.4054054054054,SAFFLOWER
-122.31176470588235,39.4054054054054,SAFFLOWER
-122.3,39.4054054054054,SAFFLOWER
-122.28823529411764,39.4054054054054,SAFFLOWER
-122.2764705882353,39.4054054054054,SAFFLOWER
-122.26470588235294,39.4054054054054,SAFFLOWER
-122.25294117647059,39.4054054054054,SAFFLOWER
-122.24117647058823,39.4054054054054,SAFFLOWER
-122.22941176470589,39.4054054054054,SAFFLOWER
-122.21764705882353,39.4054054054054,SAFFLOWER
-122.20588235294117,39.4054054054054,SAFFLOWER
-122.19411764705882,39.4054054054054,SAFFLOWER
-122.18235294117648,39.4054054054054,SAFFLOWER
-122.17058823529412,39.4054054054054,SAFFLOWER
-122.15882352941176,39.4054054054054,SAFFLOWER
-122.1470588235294,39.4054054054054,SAFFLOWER
-122.13529411764706,39.4054054054054,SAFFLOWER
-122.12352941176471,39.4054054054054,SAFFLOWER
-122.11176470588235,39.4054054054054,SAFFLOWER
-122.1,39.4054054054054,SAFFLOWER
-122.08823529411765,39.4054054054054,SAFFLOWER
-122.0764705882353,39.4054054054054,SAFFLOWER
-122.06470588235294,39.4054054054054,SAFFLOWER
-122.05294117647058,39.4054054054054,SAFFLOWER
-122.04117647058824,39.4054054054054,SAFFLOWER
-122.02941176470588,39.4054054054054,SAFFLOWER
-122.01764705882353,39.4054054054054,SAFFLOWER
-122.00588235294117,39.4054054054054,SAFFLOWER
-121.99411764705883,39.4054054054054,SAFFLOWER
-121.98235294117647,39.4054054054054,SAFFLOWER
-121.97058823529412,39.4054054054054,SAFFLOWER
-121.95882352941176,39.4054054054054,SAFFLOWER
-121.94705882352942,39.4054054054054,SAFFLOWER
-121.93529411764706,39.4054054054054,SAFFLOWER
-121.9235294117647,39.4054054054054,SAFFLOWER
-121.91176470588235,39.4054054054054,SAFFLOWER
-121.9,39.4054054054054,SAFFLOWER
-121.88823529411765,39.4054054054054,SAFFLOWER
-121.87647058823529,39.4054054054054,SAFFLOWER
-121.86470588235294,39.4054054054054,SAFFLOWER
-121.8529411764706,39.4054054054054,SAFFLOWER
-121.84117647058824,39.4054054054054,SAFFLOWER
-121.82941176470588,39.4054054054054,SAFFLOWER
-121.81764705882352,39.4054054054054,SAFFLOWER
-121.80588235294118,39.4054054054054,SAFFLOWER
-121.79411764705883,39.4054054054054,SAFFLOWER
-121.78235294117647,39.4054054054054,SAFFLOWER
-121.77058823529411,39.4054054054054,SAFFLOWER
-121.75882352941177,39.4054054054054,SAFFLOWER
-121.74705882352941,39.4054054054054,SAFFLOWER
-121.73529411764706,39.4054054054054,SAFFLOWER
-121.7235294117647,39.4054054054054,SAFFLOWER
-121.71176470588236,39.4054054054054,SAFFLOWER
-121.7,39.4054054054054,SAFFLOWER
-121.68823529411765,39.4054054054054,SAFFLOWER
-121.67647058823529,39.4054054054054,SAFFLOWER
-121.66470588235295,39.4054054054054,SAFFLOWER
-121.65294117647059,39.4054054054054,SAFFLOWER
-121.64117647058823,39.4054054054054,SAFFLOWER
-121.62941176470588,39.4054054054054,SAFFLOWER
-121.61764705882354,39.4054054054054,SAFFLOWER
-121.60588235294118,39.4054054054054,SAFFLOWER
-121.59411764705882,39.4054054054054,SAFFLOWER
-121.58235294117647,39.4054054054054,SAFFLOWER
-121.57058823529412,39.4054054054054,SAFFLOWER
-121.55882352941177,39.4054054054054,SAFFLOWER
-121.54705882352941,39.4054054054054,SAFFLOWER
-121.53529411764706,39.4054054054054,SAFFLOWER
-121.52352941176471,39.4054054054054,SAFFLOWER
-121.51176470588236,39.4054054054054,SAFFLOWER
-122.5,39.3963963963964,SAFFLOWER
-122.48823529411764,39.3963963963964,SAFFLOWER
-122.47647058823529,39.3963963963964,SAFFLOWER
-122.46470588235294,39.3963963963964,SAFFLOWER
-122.45294117647059,39.3963963963964,SAFFLOWER
-122.44117647058823,39.3963963963964,SAFFLOWER
-122.42941176470588,39.3963963963964,SAFFLOWER
-122.41764705882353,39.3963963963964,SAFFLOWER
-122.40588235294118,39.3963963963964,SAFFLOWER
-122.39411764705882,39.3963963963964,SAFFLOWER
-122.38235294117646,39.3963963963964,SAFFLOWER
-122.37058823529412,39.3963963963964,SAFFLOWER
-122.35882352941177,39.3963963963964,SAFFLOWER
-122.34705882352941,39.3963963963964,SAFFLOWER
-122.33529411764705,39.3963963963964,SAFFLOWER
-122.32352941176471,39.3963963963964,SAFFLOWER
-122.31176470588235,39.3963963963964,SAFFLOWER
-122.3,39.3963963963964,SAFFLOWER
-122.28823529411764,39.3963963963964,SAFFLOWER
-122.2764705882353,39.3963963963964,SAFFLOWER
-122.26470588235294,39.3963963963964,SAFFLOWER
-122.25294117647059,39.3963963963964,SAFFLOWER
-122.24117647058823,39.3963963963964,SAFFLOWER
-122.22941176470589,39.3963963963964,SAFFLOWER
-122.21764705882353,39.3963963963964,SAFFLOWER
-122.20588235294117,39.3963963963964,SAFFLOWER
-122.19411764705882,39.3963963963964,SAFFLOWER
-122.18235294117648,39.3963963963964,SAFFLOWER
-122.17058823529412,39.3963963963964,SAFFLOWER
-122.15882352941176,39.3963963963964,SAFFLOWER
-122.1470588235294,39.3963963963964,SAFFLOWER
-122.13529411764706,39.3963963963964,SAFFLOWER
-122.12352941176471,39.3963963963964,SAFFLOWER
-122.11176470588235,39.3963963963964,SAFFLOWER
-122.1,39.3963963963964,SAFFLOWER
-122.08823529411765,39.3963963963964,SAFFLOWER
-122.0764705882353,39.3963963963964,SAFFLOWER
-122.06470588235294,39.3963963963964,SAFFLOWER
-122.05294117647058,39.3963963963964,SAFFLOWER
-122.04117647058824,39.3963963963964,SAFFLOWER
-122.02941176470588,39.3963963963964,SAFFLOWER
-122.01764705882353,39.3963963963964,SAFFLOWER
-122.00588235294117,39.3963963963964,SAFFLOWER
-121.99411764705883,39.3963963963964,SAFFLOWER
-121.98235294117647,39.3963963963964,SAFFLOWER
-121.97058823529412,39.3963963963964,SAFFLOWER
-121.95882352941176,39.3963963963964,SAFFLOWER
-121.94705882352942,39.3963963963964,SAFFLOWER
-121.93529411764706,39.3963963963964,SAFFLOWER
-121.9235294117647,39.3963963963964,SAFFLOWER
-121.91176470588235,39.3963963963964,SAFFLOWER
-121.9,39.3963963963964,SAFFLOWER
-121.88823529411765,39.3963963963964,SAFFLOWER
-121.87647058823529,39.3963963963964,SAFFLOWER
-121.86470588235294,39.3963963963964,SAFFLOWER
-121.8529411764706,39.3963963963964,SAFFLOWER
-121.84117647058824,39.3963963963964,SAFFLOWER
-121.82941176470588,39.3963963963964,SAFFLOWER
-121.81764705882352,39.3963963963964,SAFFLOWER
-121.80588235294118,39.3963963963964,SAFFLOWER
-121.79411764705883,39.3963963963964,SAFFLOWER
-121.78235294117647,39.3963963963964,SAFFLOWER
-121.77058823529411,39.3963963963964,SAFFLOWER
-121.75882352941177,39.3963963963964,SAFFLOWER
-121.74705882352941,39.3963963963964,SAFFLOWER
-121.73529411764706,39.3963963963964,SAFFLOWER
-121.7235294117647,39.3963963963964,SAFFLOWER
-121.71176470588236,39.3963963963964,SAFFLOWER
-121.7,39.3963963963964,SAFFLOWER
-121.68823529411765,39.3963963963964,SAFFLOWER
-121.67647058823529,39.3963963963964,SAFFLOWER
-121.66470588235295,39.3963963963964,SAFFLOWER
-121.65294117647059,39.3963963963964,SAFFLOWER
-121.64117647058823,39.3963963963964,SAFFLOWER
-121.62941176470588,39.3963963963964,SAFFLOWER
-121.61764705882354,39.3963963963964,SAFFLOWER
-121.60588235294118,39.3963963963964,SAFFLOWER
-121.59411764705882,39.3963963963964,SAFFLOWER
-121.58235294117647,39.3963963963964,SAFFLOWER
-121.57058823529412,39.3963963963964,SAFFLOWER
-121.55882352941177,39.3963963963964,SAFFLOWER
-121.54705882352941,39.3963963963964,SAFFLOWER
-121.53529411764706,39.3963963963964,SAFFLOWER
-121.52352941176471,39.3963963963964,SAFFLOWER
-121.51176470588236,39.3963963963964,SAFFLOWER
-122.5,39.387387387387385,SAFFLOWER
-122.48823529411764,39.387387387387385,SAFFLOWER
-122.47647058823529,39.387387387387385,SAFFLOWER
-122.46470588235294,39.387387387387385,SAFFLOWER
-122.45294117647059,39.387387387387385,SAFFLOWER
-122.44117647058823,39.387387387387385,SAFFLOWER
-122.42941176470588,39.387387387387385,SAFFLOWER
-122.41764705882353,39.387387387387385,SAFFLOWER
-122.40588235294118,39.387387387387385,SAFFLOWER
-122.39411764705882,39.387387387387385,SAFFLOWER
-122.38235294117646,39.387387387387385,SAFFLOWER
-122.37058823529412,39.387387387387385,SAFFLOWER
-122.35882352941177,39.387387387387385,SAFFLOWER
-122.34705882352941,39.387387387387385,SAFFLOWER
-122.33529411764705,39.387387387387385,SAFFLOWER
-122.32352941176471,39.387387387387385,SAFFLOWER
-122.31176470588235,39.387387387387385,SAFFLOWER
-122.3,39.387387387387385,SAFFLOWER
-122.28823529411764,39.387387387387385,SAFFLOWER
-122.2764705882353,39.387387387387385,SAFFLOWER
-122.26470588235294,39.387387387387385,SAFFLOWER
-122.25294117647059,39.387387387387385,SAFFLOWER
-122.24117647058823,39.387387387387385,SAFFLOWER
-122.22941176470589,39.387387387387385,SAFFLOWER
-122.21764705882353,39.387387387387385,SAFFLOWER
-122.20588235294117,39.387387387387385,SAFFLOWER
-122.19411764705882,39.387387387387385,SAFFLOWER
-122.18235294117648,39.387387387387385,SAFFLOWER
-122.17058823529412,39.387387387387385,SAFFLOWER
-122.15882352941176,39.387387387387385,SAFFLOWER
-122.1470588235294,39.387387387387385,SAFFLOWER
-122.13529411764706,39.387387387387385,SAFFLOWER
-122.12352941176471,39.387387387387385,SAFFLOWER
-122.11176470588235,39.387387387387385,SAFFLOWER
-122.1,39.387387387387385,SAFFLOWER
-122.08823529411765,39.387387387387385,SAFFLOWER
-122.0764705882353,39.387387387387385,SAFFLOWER
-122.06470588235294,39.387387387387385,SAFFLOWER
-122.05294117647058,39.387387387387385,SAFFLOWER
-122.04117647058824,39.387387387387385,SAFFLOWER
-122.02941176470588,39.387387387387385,SAFFLOWER
-122.01764705882353,39.387387387387385,SAFFLOWER
-122.00588235294117,39.387387387387385,SAFFLOWER
-121.99411764705883,39.387387387387385,SAFFLOWER
-121.98235294117647,39.387387387387385,SAFFLOWER
-121.97058823529412,39.387387387387385,SAFFLOWER
-121.95882352941176,39.387387387387385,SAFFLOWER
-121.94705882352942,39.387387387387385,SAFFLOWER
-121.93529411764706,39.387387387387385,SAFFLOWER
-121.9235294117647,39.387387387387385,SAFFLOWER
-121.91176470588235,39.387387387387385,SAFFLOWER
-121.9,39.387387387387385,SAFFLOWER
-121.88823529411765,39.387387387387385,SAFFLOWER
-121.87647058823529,39.387387387387385,SAFFLOWER
-121.86470588235294,39.387387387387385,SAFFLOWER
-121.8529411764706,39.387387387387385,SAFFLOWER
-121.84117647058824,39.387387387387385,SAFFLOWER
-121.82941176470588,39.387387387387385,SAFFLOWER
-121.81764705882352,39.387387387387385,SAFFLOWER
-121.80588235294118,39.387387387387385,SAFFLOWER
-121.79411764705883,39.387387387387385,SAFFLOWER
-121.78235294117647,39.387387387387385,SAFFLOWER
-121.77058823529411,39.387387387387385,SAFFLOWER
-121.75882352941177,39.387387387387385,SAFFLOWER
-121.74705882352941,39.387387387387385,SAFFLOWER
-121.73529411764706,39.387387387387385,SAFFLOWER
-121.7235294117647,39.387387387387385,SAFFLOWER
-121.71176470588236,39.387387387387385,SAFFLOWER
-121.7,39.387387387387385,SAFFLOWER
-121.68823529411765,39.387387387387385,SAFFLOWER
-121.67647058823529,39.387387387387385,SAFFLOWER
-121.66470588235295,39.387387387387385,SAFFLOWER
-121.65294117647059,39.387387387387385,SAFFLOWER
-121.64117647058823,39.387387387387385,SAFFLOWER
-121.62941176470588,39.387387387387385,SAFFLOWER
-121.61764705882354,39.387387387387385,SAFFLOWER
-121.60588235294118,39.387387387387385,SAFFLOWER
-121.59411764705882,39.387387387387385,SAFFLOWER
-121.58235294117647,39.387387387387385,SAFFLOWER
-121.57058823529412,39.387387387387385,SAFFLOWER
-121.55882352941177,39.387387387387385,SAFFLOWER
-121.54705882352941,39.387387387387385,SAFFLOWER
-121.53529411764706,39.387387387387385,SAFFLOWER
-121.52352941176471,39.387387387387385,SAFFLOWER
-121.51176470588236,39.387387387387385,SAFFLOWER
-122.5,39.37837837837838,SAFFLOWER
-122.48823529411764,39.37837837837838,SAFFLOWER
-122.47647058823529,39.37837837837838,SAFFLOWER
-122.46470588235294,39.37837837837838,SAFFLOWER
-122.45294117647059,39.37837837837838,SAFFLOWER
-122.44117647058823,39.37837837837838,SAFFLOWER
-122.42941176470588,39.37837837837838,SAFFLOWER
-122.41764705882353,39.37837837837838,SAFFLOWER
-122.40588235294118,39.37837837837838,SAFFLOWER
-122.39411764705882,39.37837837837838,SAFFLOWER
-122.38235294117646,39.37837837837838,SAFFLOWER
-122.37058823529412,39.37837837837838,SAFFLOWER
-122.35882352941177,39.37837837837838,SAFFLOWER
-122.34705882352941,39.37837837837838,SAFFLOWER
-122.33529411764705,39.37837837837838,SAFFLOWER
-122.32352941176471,39.37837837837838,SAFFLOWER
-122.31176470588235,39.37837837837838,SAFFLOWER
-122.3,39.37837837837838,SAFFLOWER
-122.28823529411764,39.37837837837838,SAFFLOWER
-122.2764705882353,39.37837837837838,SAFFLOWER
-122.26470588235294,39.37837837837838,SAFFLOWER
-122.25294117647059,39.37837837837838,SAFFLOWER
-122.24117647058823,39.37837837837838,SAFFLOWER
-122.22941176470589,39.37837837837838,SAFFLOWER
-122.21764705882353,39.37837837837838,SAFFLOWER
-122.20588235294117,39.37837837837838,SAFFLOWER
-122.19411764705882,39.37837837837838,SAFFLOWER
-122.18235294117648,39.37837837837838,SAFFLOWER
-122.17058823529412,39.37837837837838,SAFFLOWER
-122.15882352941176,39.37837837837838,SAFFLOWER
-122.1470588235294,39.37837837837838,SAFFLOWER
-122.13529411764706,39.37837837837838,SAFFLOWER
-122.12352941176471,39.37837837837838,SAFFLOWER
-122.11176470588235,39.37837837837838,SAFFLOWER
-122.1,39.37837837837838,SAFFLOWER
-122.08823529411765,39.37837837837838,SAFFLOWER
-122.0764705882353,39.37837837837838,SAFFLOWER
-122.06470588235294,39.37837837837838,SAFFLOWER
-122.05294117647058,39.37837837837838,SAFFLOWER
-122.04117647058824,39.37837837837838,SAFFLOWER
-122.02941176470588,39.37837837837838,SAFFLOWER
-122.01764705882353,39.37837837837838,SAFFLOWER
-122.00588235294117,39.37837837837838,SAFFLOWER
-121.99411764705883,39.37837837837838,SAFFLOWER
-121.98235294117647,39.37837837837838,SAFFLOWER
-121.97058823529412,39.37837837837838,SAFFLOWER
-121.95882352941176,39.37837837837838,SAFFLOWER
-121.94705882352942,39.37837837837838,SAFFLOWER
-121.93529411764706,39.37837837837838,SAFFLOWER
-121.9235294117647,39.37837837837838,SAFFLOWER
-121.91176470588235,39.37837837837838,SAFFLOWER
-121.9,39.37837837837838,SAFFLOWER
-121.88823529411765,39.37837837837838,SAFFLOWER
-121.87647058823529,39.37837837837838,SAFFLOWER
-121.86470588235294,39.37837837837838,SAFFLOWER
-121.8529411764706,39.37837837837838,SAFFLOWER
-121.84117647058824,39.37837837837838,SAFFLOWER
-121.82941176470588,39.37837837837838,SAFFLOWER
-121.81764705882352,39.37837837837838,SAFFLOWER
-121.80588235294118,39.37837837837838,SAFFLOWER
-121.79411764705883,39.37837837837838,SAFFLOWER
-121.78235294117647,39.37837837837838,SAFFLOWER
-121.77058823529411,39.37837837837838,SAFFLOWER
-121.75882352941177,39.37837837837838,SAFFLOWER
-121.74705882352941,39.37837837837838,SAFFLOWER
-121.73529411764706,39.37837837837838,SAFFLOWER
-121.7235294117647,39.37837837837838,SAFFLOWER
-121.71176470588236,39.37837837837838,SAFFLOWER
-121.7,39.37837837837838,SAFFLOWER
-121.68823529411765,39.37837837837838,SAFFLOWER
-121.67647058823529,39.37837837837838,SAFFLOWER
-121.66470588235295,39.37837837837838,SAFFLOWER
-121.65294117647059,39.37837837837838,SAFFLOWER
-121.64117647058823,39.37837837837838,SAFFLOWER
-121.62941176470588,39.37837837837838,SAFFLOWER
-121.61764705882354,39.37837837837838,SAFFLOWER
-121.60588235294118,39.37837837837838,SAFFLOWER
-121.59411764705882,39.37837837837838,SAFFLOWER
-121.58235294117647,39.37837837837838,SAFFLOWER
-121.57058823529412,39.37837837837838,SAFFLOWER
-121.55882352941177,39.37837837837838,SAFFLOWER
-121.54705882352941,39.37837837837838,SAFFLOWER
-121.53529411764706,39.37837837837838,SAFFLOWER
-121.52352941176471,39.37837837837838,SAFFLOWER
-121.51176470588236,39.37837837837838,SAFFLOWER
-122.5,39.369369369369366,SAFFLOWER
-122.48823529411764,39.369369369369366,SAFFLOWER
-122.47647058823529,39.369369369369366,SAFFLOWER
-122.46470588235294,39.369369369369366,SAFFLOWER
-122.45294117647059,39.369369369369366,SAFFLOWER
-122.44117647058823,39.369369369369366,SAFFLOWER
-122.42941176470588,39.369369369369366,SAFFLOWER
-122.41764705882353,39.369369369369366,SAFFLOWER
-122.40588235294118,39.369369369369366,SAFFLOWER
-122.39411764705882,39.369369369369366,SAFFLOWER
-122.38235294117646,39.369369369369366,SAFFLOWER
-122.37058823529412,39.369369369369366,SAFFLOWER
-122.35882352941177,39.369369369369366,SAFFLOWER
-122.34705882352941,39.369369369369366,SAFFLOWER
-122.33529411764705,39.369369369369366,SAFFLOWER
-122.32352941176471,39.369369369369366,SAFFLOWER
-122.31176470588235,39.369369369369366,SAFFLOWER
-122.3,39.369369369369366,SAFFLOWER
-122.28823529411764,39.369369369369366,SAFFLOWER
-122.2764705882353,39.369369369369366,SAFFLOWER
-122.26470588235294,39.369369369369366,SAFFLOWER
-122.25294117647059,39.369369369369366,SAFFLOWER
-122.24117647058823,39.369369369369366,SAFFLOWER
-122.22941176470589,39.369369369369366,SAFFLOWER
-122.21764705882353,39.369369369369366,SAFFLOWER
-122.20588235294117,39.369369369369366,SAFFLOWER
-122.19411764705882,39.369369369369366,SAFFLOWER
-122.18235294117648,39.369369369369366,SAFFLOWER
-122.17058823529412,39.369369369369366,SAFFLOWER
-122.15882352941176,39.369369369369366,SAFFLOWER
-122.1470588235294,39.369369369369366,SAFFLOWER
-122.13529411764706,39.369369369369366,SAFFLOWER
-122.12352941176471,39.369369369369366,SAFFLOWER
-122.11176470588235,39.369369369369366,SAFFLOWER
-122.1,39.369369369369366,SAFFLOWER
-122.08823529411765,39.369369369369366,SAFFLOWER
-122.0764705882353,39.369369369369366,SAFFLOWER
-122.06470588235294,39.369369369369366,SAFFLOWER
-122.05294117647058,39.369369369369366,SAFFLOWER
-122.04117647058824,39.369369369369366,SAFFLOWER
-122.02941176470588,39.369369369369366,SAFFLOWER
-122.01764705882353,39.369369369369366,SAFFLOWER
-122.00588235294117,39.369369369369366,SAFFLOWER
-121.99411764705883,39.369369369369366,SAFFLOWER
-121.98235294117647,39.369369369369366,SAFFLOWER
-121.97058823529412,39.369369369369366,SAFFLOWER
-121.95882352941176,39.369369369369366,SAFFLOWER
-121.94705882352942,39.369369369369366,SAFFLOWER
-121.93529411764706,39.369369369369366,SAFFLOWER
-121.9235294117647,39.369369369369366,SAFFLOWER
-121.91176470588235,39.369369369369366,SAFFLOWER
-121.9,39.369369369369366,SAFFLOWER
-121.88823529411765,39.369369369369366,SAFFLOWER
-121.87647058823529,39.369369369369366,SAFFLOWER
-121.86470588235294,39.369369369369366,SAFFLOWER
-121.8529411764706,39.369369369369366,SAFFLOWER
-121.84117647058824,39.369369369369366,SAFFLOWER
-121.82941176470588,39.369369369369366,SAFFLOWER
-121.81764705882352,39.369369369369366,SAFFLOWER
-121.80588235294118,39.369369369369366,SAFFLOWER
-121.79411764705883,39.369369369369366,SAFFLOWER
-121.78235294117647,39.369369369369366,SAFFLOWER
-121.77058823529411,39.369369369369366,SAFFLOWER
-121.75882352941177,39.369369369369366,SAFFLOWER
-121.74705882352941,39.369369369369366,SAFFLOWER
-121.73529411764706,39.369369369369366,SAFFLOWER
-121.7235294117647,39.369369369369366,SAFFLOWER
-121.71176470588236,39.369369369369366,SAFFLOWER
-121.7,39.369369369369366,SAFFLOWER
-121.68823529411765,39.369369369369366,SAFFLOWER
-121.67647058823529,39.369369369369366,SAFFLOWER
-121.66470588235295,39.369369369369366,SAFFLOWER
-121.65294117647059,39.369369369369366,SAFFLOWER
-121.64117647058823,39.369369369369366,SAFFLOWER
-121.62941176470588,39.369369369369366,SAFFLOWER
-121.61764705882354,39.369369369369366,SAFFLOWER
-121.60588235294118,39.369369369369366,SAFFLOWER
-121.59411764705882,39.369369369369366,SAFFLOWER
-121.58235294117647,39.369369369369366,SAFFLOWER
-121.57058823529412,39.369369369369366,SAFFLOWER
-121.55882352941177,39.369369369369366,SAFFLOWER
-121.54705882352941,39.369369369369366,SAFFLOWER
-121.53529411764706,39.369369369369366,SAFFLOWER
-121.52352941176471,39.369369369369366,SAFFLOWER
-121.51176470588236,39.369369369369366,SAFFLOWER
-122.5,39.36036036036036,SAFFLOWER
-122.48823529411764,39.36036036036036,SAFFLOWER
-122.47647058823529,39.36036036036036,SAFFLOWER
-122.46470588235294,39.36036036036036,SAFFLOWER
-122.45294117647059,39.36036036036036,SAFFLOWER
-122.44117647058823,39.36036036036036,SAFFLOWER
-122.42941176470588,39.36036036036036,SAFFLOWER
-122.41764705882353,39.36036036036036,SAFFLOWER
-122.40588235294118,39.36036036036036,SAFFLOWER
-122.39411764705882,39.36036036036036,SAFFLOWER
-122.38235294117646,39.36036036036036,SAFFLOWER
-122.37058823529412,39.36036036036036,SAFFLOWER
-122.35882352941177,39.36036036036036,SAFFLOWER
-122.34705882352941,39.36036036036036,SAFFLOWER
-122.33529411764705,39.36036036036036,SAFFLOWER
-122.32352941176471,39.36036036036036,SAFFLOWER
-122.31176470588235,39.36036036036036,SAFFLOWER
-122.3,39.36036036036036,SAFFLOWER
-122.28823529411764,39.36036036036036,SAFFLOWER
-122.2764705882353,39.36036036036036,SAFFLOWER
-122.26470588235294,39.36036036036036,SAFFLOWER
-122.25294117647059,39.36036036036036,SAFFLOWER
-122.24117647058823,39.36036036036036,SAFFLOWER
-122.22941176470589,39.36036036036036,SAFFLOWER
-122.21764705882353,39.36036036036036,SAFFLOWER
-122.20588235294117,39.36036036036036,SAFFLOWER
-122.19411764705882,39.36036036036036,SAFFLOWER
-122.18235294117648,39.36036036036036,SAFFLOWER
-122.17058823529412,39.36036036036036,SAFFLOWER
-122.15882352941176,39.36036036036036,SAFFLOWER
-122.1470588235294,39.36036036036036,SAFFLOWER
-122.13529411764706,39.36036036036036,SAFFLOWER
-122.12352941176471,39.36036036036036,SAFFLOWER
-122.11176470588235,39.36036036036036,SAFFLOWER
-122.1,39.36036036036036,SAFFLOWER
-122.08823529411765,39.36036036036036,SAFFLOWER
-122.0764705882353,39.36036036036036,SAFFLOWER
-122.06470588235294,39.36036036036036,SAFFLOWER
-122.05294117647058,39.36036036036036,SAFFLOWER
-122.04117647058824,39.36036036036036,SAFFLOWER
-122.02941176470588,39.36036036036036,SAFFLOWER
-122.01764705882353,39.36036036036036,SAFFLOWER
-122.00588235294117,39.36036036036036,SAFFLOWER
-121.99411764705883,39.36036036036036,SAFFLOWER
-121.98235294117647,39.36036036036036,SAFFLOWER
-121.97058823529412,39.36036036036036,SAFFLOWER
-121.95882352941176,39.36036036036036,SAFFLOWER
-121.94705882352942,39.36036036036036,SAFFLOWER
-121.93529411764706,39.36036036036036,SAFFLOWER
-121.9235294117647,39.36036036036036,SAFFLOWER
-121.91176470588235,39.36036036036036,SAFFLOWER
-121.9,39.36036036036036,SAFFLOWER
-121.88823529411765,39.36036036036036,SAFFLOWER
-121.87647058823529,39.36036036036036,SAFFLOWER
-121.86470588235294,39.36036036036036,SAFFLOWER
-121.8529411764706,39.36036036036036,SAFFLOWER
-121.84117647058824,39.36036036036036,SAFFLOWER
-121.82941176470588,39.36036036036036,SAFFLOWER
-121.81764705882352,39.36036036036036,SAFFLOWER
-121.80588235294118,39.36036036036036,SAFFLOWER
-121.79411764705883,39.36036036036036,SAFFLOWER
-121.78235294117647,39.36036036036036,SAFFLOWER
-121.77058823529411,39.36036036036036,SAFFLOWER
-121.75882352941177,39.36036036036036,SAFFLOWER
-121.74705882352941,39.36036036036036,SAFFLOWER
-121.73529411764706,39.36036036036036,SAFFLOWER
-121.7235294117647,39.36036036036036,SAFFLOWER
-121.71176470588236,39.36036036036036,SAFFLOWER
-121.7,39.36036036036036,SAFFLOWER
-121.68823529411765,39.36036036036036,SAFFLOWER
-121.67647058823529,39.36036036036036,SAFFLOWER
-121.66470588235295,39.36036036036036,SAFFLOWER
-121.65294117647059,39.36036036036036,SAFFLOWER
-121.64117647058823,39.36036036036036,SAFFLOWER
-121.62941176470588,39.36036036036036,SAFFLOWER
-121.61764705882354,39.36036036036036,SAFFLOWER
-121.60588235294118,39.36036036036036,SAFFLOWER
-121.59411764705882,39.36036036036036,SAFFLOWER
-121.58235294117647,39.36036036036036,SAFFLOWER
-121.57058823529412,39.36036036036036,SAFFLOWER
-121.55882352941177,39.36036036036036,SAFFLOWER
-121.54705882352941,39.36036036036036,SAFFLOWER
-121.53529411764706,39.36036036036036,SAFFLOWER
-121.52352941176471,39.36036036036036,SAFFLOWER
-121.51176470588236,39.36036036036036,SAFFLOWER
-122.5,39.351351351351354,SAFFLOWER
-122.48823529411764,39.351351351351354,SAFFLOWER
-122.47647058823529,39.351351351351354,SAFFLOWER
-122.46470588235294,39.351351351351354,SAFFLOWER
-122.45294117647059,39.351351351351354,SAFFLOWER
-122.44117647058823,39.351351351351354,SAFFLOWER
-122.42941176470588,39.351351351351354,SAFFLOWER
-122.41764705882353,39.351351351351354,SAFFLOWER
-122.40588235294118,39.351351351351354,SAFFLOWER
-122.39411764705882,39.351351351351354,SAFFLOWER
-122.38235294117646,39.351351351351354,SAFFLOWER
-122.37058823529412,39.351351351351354,SAFFLOWER
-122.35882352941177,39.351351351351354,SAFFLOWER
-122.34705882352941,39.351351351351354,SAFFLOWER
-122.33529411764705,39.351351351351354,SAFFLOWER
-122.32352941176471,39.351351351351354,SAFFLOWER
-122.31176470588235,39.351351351351354,SAFFLOWER
-122.3,39.351351351351354,SAFFLOWER
-122.28823529411764,39.351351351351354,SAFFLOWER
-122.2764705882353,39.351351351351354,SAFFLOWER
